cluster_name,experiment_name,namespace,timezone,short_term_tz1,st_tz1_cpu_min,st_tz1_cpu_q1,st_tz1_cpu_median,st_tz1_cpu_q3,st_tz1_cpu_max,st_tz1_mem_min,st_tz1_mem_q1,st_tz1_mem_median,st_tz1_mem_q3,st_tz1_mem_max,short_term_tz2,st_tz2_cpu_min,st_tz2_cpu_q1,st_tz2_cpu_median,st_tz2_cpu_q3,st_tz2_cpu_max,st_tz2_mem_min,st_tz2_mem_q1,st_tz2_mem_median,st_tz2_mem_q3,st_tz2_mem_max,short_term_tz3,st_tz3_cpu_min,st_tz3_cpu_q1,st_tz3_cpu_median,st_tz3_cpu_q3,st_tz3_cpu_max,st_tz3_mem_min,st_tz3_mem_q1,st_tz3_mem_median,st_tz3_mem_q3,st_tz3_mem_max,short_term_tz4,st_tz4_cpu_min,st_tz4_cpu_q1,st_tz4_cpu_median,st_tz4_cpu_q3,st_tz4_cpu_max,st_tz4_mem_min,st_tz4_mem_q1,st_tz4_mem_median,st_tz4_mem_q3,st_tz4_mem_max,medium_term_tz1,mt_tz1_cpu_min,mt_tz1_cpu_q1,mt_tz1_cpu_median,mt_tz1_cpu_q3,mt_tz1_cpu_max,mt_tz1_mem_min,mt_tz1_mem_q1,mt_tz1_mem_median,mt_tz1_mem_q3,mt_tz1_mem_max,medium_term_tz2,mt_tz2_cpu_min,mt_tz2_cpu_q1,mt_tz2_cpu_median,mt_tz2_cpu_q3,mt_tz2_cpu_max,mt_tz2_mem_min,mt_tz2_mem_q1,mt_tz2_mem_median,mt_tz2_mem_q3,mt_tz2_mem_max,medium_term_tz3,mt_tz3_cpu_min,mt_tz3_cpu_q1,mt_tz3_cpu_median,mt_tz3_cpu_q3,mt_tz3_cpu_max,mt_tz3_mem_min,mt_tz3_mem_q1,mt_tz3_mem_median,mt_tz3_mem_q3,mt_tz3_mem_max,medium_term_tz4,mt_tz4_cpu_min,mt_tz4_cpu_q1,mt_tz4_cpu_median,mt_tz4_cpu_q3,mt_tz4_cpu_max,mt_tz4_mem_min,mt_tz4_mem_q1,mt_tz4_mem_median,mt_tz4_mem_q3,mt_tz4_mem_max,medium_term_tz5,mt_tz5_cpu_min,mt_tz5_cpu_q1,mt_tz5_cpu_median,mt_tz5_cpu_q3,mt_tz5_cpu_max,mt_tz5_mem_min,mt_tz5_mem_q1,mt_tz5_mem_median,mt_tz5_mem_q3,mt_tz5_mem_max,medium_term_tz6,mt_tz6_cpu_min,mt_tz6_cpu_q1,mt_tz6_cpu_median,mt_tz6_cpu_q3,mt_tz6_cpu_max,mt_tz6_mem_min,mt_tz6_mem_q1,mt_tz6_mem_median,mt_tz6_mem_q3,mt_tz6_mem_max,medium_term_tz7,mt_tz7_cpu_min,mt_tz7_cpu_q1,mt_tz7_cpu_median,mt_tz7_cpu_q3,mt_tz7_cpu_max,mt_tz7_mem_min,mt_tz7_mem_q1,mt_tz7_mem_median,mt_tz7_mem_q3,mt_tz7_mem_max,long_term_tz1,lt_tz1_cpu_min,lt_tz1_cpu_q1,lt_tz1_cpu_median,lt_tz1_cpu_q3,lt_tz1_cpu_max,lt_tz1_mem_min,lt_tz1_mem_q1,lt_tz1_mem_median,lt_tz1_mem_q3,lt_tz1_mem_max,long_term_tz2,lt_tz2_cpu_min,lt_tz2_cpu_q1,lt_tz2_cpu_median,lt_tz2_cpu_q3,lt_tz2_cpu_max,lt_tz2_mem_min,lt_tz2_mem_q1,lt_tz2_mem_median,lt_tz2_mem_q3,lt_tz2_mem_max,long_term_tz3,lt_tz3_cpu_min,lt_tz3_cpu_q1,lt_tz3_cpu_median,lt_tz3_cpu_q3,lt_tz3_cpu_max,lt_tz3_mem_min,lt_tz3_mem_q1,lt_tz3_mem_median,lt_tz3_mem_q3,lt_tz3_mem_max,long_term_tz4,lt_tz4_cpu_min,lt_tz4_cpu_q1,lt_tz4_cpu_median,lt_tz4_cpu_q3,lt_tz4_cpu_max,lt_tz4_mem_min,lt_tz4_mem_q1,lt_tz4_mem_median,lt_tz4_mem_q3,lt_tz4_mem_max,long_term_tz5,lt_tz5_cpu_min,lt_tz5_cpu_q1,lt_tz5_cpu_median,lt_tz5_cpu_q3,lt_tz5_cpu_max,lt_tz5_mem_min,lt_tz5_mem_q1,lt_tz5_mem_median,lt_tz5_mem_q3,lt_tz5_mem_max,long_term_tz6,lt_tz6_cpu_min,lt_tz6_cpu_q1,lt_tz6_cpu_median,lt_tz6_cpu_q3,lt_tz6_cpu_max,lt_tz6_mem_min,lt_tz6_mem_q1,lt_tz6_mem_median,lt_tz6_mem_q3,lt_tz6_mem_max,long_term_tz7,lt_tz7_cpu_min,lt_tz7_cpu_q1,lt_tz7_cpu_median,lt_tz7_cpu_q3,lt_tz7_cpu_max,lt_tz7_mem_min,lt_tz7_mem_q1,lt_tz7_mem_median,lt_tz7_mem_q3,lt_tz7_mem_max,long_term_tz8,lt_tz8_cpu_min,lt_tz8_cpu_q1,lt_tz8_cpu_median,lt_tz8_cpu_q3,lt_tz8_cpu_max,lt_tz8_mem_min,lt_tz8_mem_q1,lt_tz8_mem_median,lt_tz8_mem_q3,lt_tz8_mem_max,long_term_tz9,lt_tz9_cpu_min,lt_tz9_cpu_q1,lt_tz9_cpu_median,lt_tz9_cpu_q3,lt_tz9_cpu_max,lt_tz9_mem_min,lt_tz9_mem_q1,lt_tz9_mem_median,lt_tz9_mem_q3,lt_tz9_mem_max,long_term_tz10,lt_tz10_cpu_min,lt_tz10_cpu_q1,lt_tz10_cpu_median,lt_tz10_cpu_q3,lt_tz10_cpu_max,lt_tz10_mem_min,lt_tz10_mem_q1,lt_tz10_mem_median,lt_tz10_mem_q3,lt_tz10_mem_max,long_term_tz11,lt_tz11_cpu_min,lt_tz11_cpu_q1,lt_tz11_cpu_median,lt_tz11_cpu_q3,lt_tz11_cpu_max,lt_tz11_mem_min,lt_tz11_mem_q1,lt_tz11_mem_median,lt_tz11_mem_q3,lt_tz11_mem_max,long_term_tz12,lt_tz12_cpu_min,lt_tz12_cpu_q1,lt_tz12_cpu_median,lt_tz12_cpu_q3,lt_tz12_cpu_max,lt_tz12_mem_min,lt_tz12_mem_q1,lt_tz12_mem_median,lt_tz12_mem_q3,lt_tz12_mem_max,long_term_tz13,lt_tz13_cpu_min,lt_tz13_cpu_q1,lt_tz13_cpu_median,lt_tz13_cpu_q3,lt_tz13_cpu_max,lt_tz13_mem_min,lt_tz13_mem_q1,lt_tz13_mem_median,lt_tz13_mem_q3,lt_tz13_mem_max,long_term_tz14,lt_tz14_cpu_min,lt_tz14_cpu_q1,lt_tz14_cpu_median,lt_tz14_cpu_q3,lt_tz14_cpu_max,lt_tz14_mem_min,lt_tz14_mem_q1,lt_tz14_mem_median,lt_tz14_mem_q3,lt_tz14_mem_max,long_term_tz15,lt_tz15_cpu_min,lt_tz15_cpu_q1,lt_tz15_cpu_median,lt_tz15_cpu_q3,lt_tz15_cpu_max,lt_tz15_mem_min,lt_tz15_mem_q1,lt_tz15_mem_median,lt_tz15_mem_q3,lt_tz15_mem_max
e23-alias,e23-alias|clowder-system,clowder-system,2023-06-01T03:15:00.000Z,2023-05-31T09:15:00.000Z,3e-06,6.2e-05,8.3e-05,0.000122,0.000219,2.78515625,2.78515625,2.7890625,2.79296875,3.04296875,2023-05-31T15:15:00.000Z,4e-06,0.00014,0.000165,0.00019,0.000352,2.79296875,2.79296875,2.796875,3.04296875,3.046875,2023-05-31T21:15:00.000Z,1.4e-05,0.000131,0.000156,0.000173,0.000198,2.796875,2.796875,2.94140625,3.046875,3.31640625,2023-06-01T03:15:00.000Z,4e-06,6.7e-05,7.8e-05,8.3e-05,0.000151,3.31640625,3.31640625,3.31640625,3.31640625,3.56640625,,,,,,,,,,,,,,,,,,,,,,,2023-05-28T03:15:00.000Z,0.0,5.8e-05,8.5e-05,0.000105,0.000147,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-29T03:15:00.000Z,0.0,0.0,1.9e-05,5.9e-05,0.000166,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-30T03:15:00.000Z,0.0,5.9e-05,7.9e-05,0.000102,0.000206,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-31T03:15:00.000Z,4e-06,8.9e-05,0.00011,0.000129,0.000211,2.78125,2.78125,2.78125,2.78515625,3.03515625,2023-06-01T03:15:00.000Z,3e-06,8e-05,0.000123,0.00016,0.000352,2.78515625,2.79296875,2.94140625,3.31640625,3.56640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23-alias,e23-alias|clowder-system,clowder-system,2023-06-01T03:30:00.000Z,2023-05-31T09:30:00.000Z,3e-06,6.2e-05,8.6e-05,0.000134,0.000219,2.78515625,2.78515625,2.79296875,2.79296875,3.04296875,2023-05-31T15:30:00.000Z,4e-06,0.000137,0.00016,0.00019,0.000352,2.79296875,2.79296875,2.796875,3.04296875,3.046875,2023-05-31T21:30:00.000Z,1e-05,0.000135,0.000156,0.000173,0.000198,2.796875,2.796875,2.97265625,3.046875,3.56640625,2023-06-01T03:30:00.000Z,4e-06,6.2e-05,7.8e-05,8.1e-05,9.4e-05,3.31640625,3.31640625,3.31640625,3.31640625,3.56640625,,,,,,,,,,,,,,,,,,,,,,,2023-05-28T03:30:00.000Z,0.0,5.8e-05,8.5e-05,0.000105,0.000147,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-29T03:30:00.000Z,0.0,0.0,1.9e-05,5.9e-05,0.000166,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-30T03:30:00.000Z,0.0,6e-05,7.9e-05,0.000102,0.000206,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-31T03:30:00.000Z,4e-06,8.9e-05,0.00011,0.000129,0.000211,2.78125,2.78125,2.78125,2.78515625,3.03515625,2023-06-01T03:30:00.000Z,3e-06,8e-05,0.000123,0.00016,0.000352,2.78515625,2.79296875,2.97265625,3.31640625,3.56640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23-alias,e23-alias|clowder-system,clowder-system,2023-06-01T03:45:00.000Z,2023-05-31T09:45:00.000Z,3e-06,6.6e-05,8.7e-05,0.000139,0.000219,2.78515625,2.78515625,2.79296875,2.79296875,3.04296875,2023-05-31T15:45:00.000Z,4e-06,0.000137,0.00016,0.00019,0.000352,2.79296875,2.79296875,2.796875,3.04296875,3.046875,2023-05-31T21:45:00.000Z,1e-05,0.000123,0.000156,0.000173,0.000198,2.796875,2.796875,3.046875,3.19140625,3.56640625,2023-06-01T03:45:00.000Z,3e-06,6.2e-05,7.8e-05,8.3e-05,0.000108,3.31640625,3.31640625,3.31640625,3.34375,3.56640625,,,,,,,,,,,,,,,,,,,,,,,2023-05-28T03:45:00.000Z,0.0,5.8e-05,8.5e-05,0.000105,0.000147,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-29T03:45:00.000Z,0.0,0.0,1.9e-05,5.9e-05,0.000166,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-30T03:45:00.000Z,0.0,6.1e-05,7.9e-05,0.000102,0.000206,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-31T03:45:00.000Z,4e-06,8.9e-05,0.00011,0.000129,0.000211,2.78125,2.78125,2.78125,2.78515625,3.03515625,2023-06-01T03:45:00.000Z,3e-06,8e-05,0.000123,0.00016,0.000352,2.78515625,2.79296875,3.03515625,3.31640625,3.56640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23-alias,e23-alias|clowder-system,clowder-system,2023-06-01T04:00:00.000Z,2023-05-31T10:00:00.000Z,3e-06,6.8e-05,9.2e-05,0.00014,0.000219,2.78515625,2.78515625,2.79296875,2.79296875,3.04296875,2023-05-31T16:00:00.000Z,4e-06,0.000137,0.000165,0.00019,0.000352,2.79296875,2.79296875,2.796875,3.04296875,3.046875,2023-05-31T22:00:00.000Z,1e-05,0.000109,0.000151,0.000166,0.000198,2.796875,2.796875,3.046875,3.29296875,3.56640625,2023-06-01T04:00:00.000Z,3e-06,5.3e-05,7.7e-05,8.3e-05,0.000108,3.31640625,3.31640625,3.31640625,3.34375,3.56640625,,,,,,,,,,,,,,,,,,,,,,,2023-05-28T04:00:00.000Z,0.0,5.5e-05,8.5e-05,0.000103,0.000147,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-29T04:00:00.000Z,0.0,0.0,1.9e-05,5.9e-05,0.000166,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-30T04:00:00.000Z,0.0,6.1e-05,7.9e-05,0.000102,0.000206,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-31T04:00:00.000Z,4e-06,8.9e-05,0.00011,0.000129,0.000211,2.78125,2.78125,2.78125,2.78515625,3.03515625,2023-06-01T04:00:00.000Z,3e-06,8e-05,0.000123,0.00016,0.000352,2.78515625,2.79296875,3.03515625,3.31640625,3.56640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23-alias,e23-alias|clowder-system,clowder-system,2023-06-01T04:15:00.000Z,2023-05-31T10:15:00.000Z,3e-06,6.8e-05,0.000112,0.000158,0.000219,2.78515625,2.78515625,2.79296875,2.79296875,3.04296875,2023-05-31T16:15:00.000Z,4e-06,0.000137,0.000156,0.000184,0.000352,2.79296875,2.796875,2.796875,3.04296875,3.046875,2023-05-31T22:15:00.000Z,1e-05,0.000104,0.000151,0.000166,0.000198,2.796875,2.80078125,3.046875,3.296875,3.56640625,2023-06-01T04:15:00.000Z,3e-06,5.3e-05,7.8e-05,8.5e-05,0.000108,3.31640625,3.31640625,3.31640625,3.34375,3.56640625,,,,,,,,,,,,,,,,,,,,,,,2023-05-28T04:15:00.000Z,0.0,3.1e-05,8.4e-05,0.000103,0.000147,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-29T04:15:00.000Z,0.0,0.0,1.9e-05,5.9e-05,0.000166,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-30T04:15:00.000Z,0.0,6.1e-05,7.9e-05,0.000102,0.000206,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-31T04:15:00.000Z,4e-06,8.9e-05,0.00011,0.000129,0.000211,2.78125,2.78125,2.78125,2.78515625,3.03515625,2023-06-01T04:15:00.000Z,3e-06,8e-05,0.000123,0.00016,0.000352,2.78515625,2.796875,3.04296875,3.31640625,3.56640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23-alias,e23-alias|clowder-system,clowder-system,2023-06-01T04:30:00.000Z,2023-05-31T10:30:00.000Z,3e-06,6.8e-05,0.000122,0.000159,0.000219,2.78515625,2.78515625,2.79296875,2.79296875,3.04296875,2023-05-31T16:30:00.000Z,4e-06,0.000137,0.000156,0.000184,0.000352,2.79296875,2.796875,2.796875,3.04296875,3.046875,2023-05-31T22:30:00.000Z,1e-05,0.000102,0.000145,0.000166,0.000198,2.796875,2.80078125,3.046875,3.296875,3.56640625,2023-06-01T04:30:00.000Z,3e-06,5.3e-05,7.7e-05,8.3e-05,0.000108,3.31640625,3.31640625,3.31640625,3.375,3.56640625,,,,,,,,,,,,,,,,,,,,,,,2023-05-28T04:30:00.000Z,0.0,2.5e-05,8.4e-05,0.000103,0.000147,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-29T04:30:00.000Z,0.0,0.0,1.9e-05,5.9e-05,0.000166,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-30T04:30:00.000Z,0.0,6.1e-05,7.9e-05,0.000102,0.000206,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-31T04:30:00.000Z,4e-06,8.9e-05,0.00011,0.000129,0.000211,2.78125,2.78125,2.78125,2.78515625,3.03515625,2023-06-01T04:30:00.000Z,3e-06,8e-05,0.000123,0.00016,0.000352,2.78515625,2.796875,3.04296875,3.31640625,3.56640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23-alias,e23-alias|clowder-system,clowder-system,2023-06-01T04:45:00.000Z,2023-05-31T10:45:00.000Z,3e-06,6.8e-05,0.000134,0.00016,0.000219,2.78515625,2.78515625,2.79296875,2.79296875,3.04296875,2023-05-31T16:45:00.000Z,5e-06,0.000137,0.000156,0.000184,0.000352,2.79296875,2.796875,2.796875,3.04296875,3.046875,2023-05-31T22:45:00.000Z,1e-05,9.3e-05,0.000137,0.000162,0.000198,2.796875,2.80078125,3.046875,3.31640625,3.56640625,2023-06-01T04:45:00.000Z,3e-06,5.3e-05,7.7e-05,8.3e-05,0.000108,3.31640625,3.31640625,3.31640625,3.375,3.625,,,,,,,,,,,,,,,,,,,,,,,2023-05-28T04:45:00.000Z,0.0,2.5e-05,8.2e-05,0.000103,0.000147,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-29T04:45:00.000Z,0.0,0.0,1.9e-05,5.9e-05,0.000166,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-30T04:45:00.000Z,0.0,6.2e-05,8.2e-05,0.000102,0.000206,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-31T04:45:00.000Z,4e-06,8.9e-05,0.00011,0.000129,0.000211,2.78125,2.78125,2.78125,2.78515625,3.03515625,2023-06-01T04:45:00.000Z,3e-06,7.9e-05,0.000123,0.00016,0.000352,2.78515625,2.796875,3.04296875,3.31640625,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23-alias,e23-alias|clowder-system,clowder-system,2023-06-01T05:00:00.000Z,2023-05-31T11:00:00.000Z,3e-06,8.1e-05,0.000139,0.00016,0.000219,2.78515625,2.78515625,2.79296875,2.796875,3.04296875,2023-05-31T17:00:00.000Z,1e-05,0.000137,0.000171,0.000184,0.000352,2.79296875,2.796875,2.796875,3.04296875,3.046875,2023-05-31T23:00:00.000Z,5e-06,9.1e-05,0.000135,0.00016,0.000198,2.796875,2.94140625,3.19140625,3.31640625,3.56640625,2023-06-01T05:00:00.000Z,3e-06,5.2e-05,7.3e-05,8.3e-05,0.000108,3.31640625,3.31640625,3.31640625,3.375,3.625,,,,,,,,,,,,,,,,,,,,,,,2023-05-28T05:00:00.000Z,0.0,2.5e-05,8.2e-05,0.0001,0.000147,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-29T05:00:00.000Z,0.0,0.0,1.9e-05,5.9e-05,0.000166,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-30T05:00:00.000Z,0.0,6.2e-05,8.3e-05,0.000102,0.000206,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-31T05:00:00.000Z,4e-06,8.7e-05,0.00011,0.000129,0.000211,2.78125,2.78125,2.78125,2.78515625,3.03515625,2023-06-01T05:00:00.000Z,3e-06,7.9e-05,0.000123,0.00016,0.000352,2.78515625,2.796875,3.04296875,3.31640625,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23-alias,e23-alias|clowder-system,clowder-system,2023-06-01T05:15:00.000Z,2023-05-31T11:15:00.000Z,3e-06,8.1e-05,0.000139,0.00016,0.000219,2.78515625,2.7890625,2.79296875,2.796875,3.04296875,2023-05-31T17:15:00.000Z,1.1e-05,0.00014,0.000171,0.000184,0.000352,2.79296875,2.796875,2.796875,2.80078125,3.046875,2023-05-31T23:15:00.000Z,5e-06,8.6e-05,0.000123,0.000151,0.000198,2.796875,2.97265625,3.29296875,3.31640625,3.56640625,2023-06-01T05:15:00.000Z,3e-06,4.7e-05,7.2e-05,8e-05,0.000108,3.31640625,3.31640625,3.31640625,3.375,3.625,,,,,,,,,,,,,,,,,,,,,,,2023-05-28T05:15:00.000Z,0.0,2.5e-05,8.1e-05,0.0001,0.000147,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-29T05:15:00.000Z,0.0,3e-06,1.9e-05,5.9e-05,0.000166,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-30T05:15:00.000Z,0.0,6.2e-05,8.3e-05,0.000102,0.000206,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-31T05:15:00.000Z,4e-06,8.7e-05,0.00011,0.000129,0.000211,2.78125,2.78125,2.78125,2.78515625,3.03515625,2023-06-01T05:15:00.000Z,3e-06,7.8e-05,0.000123,0.00016,0.000352,2.78515625,2.796875,3.04296875,3.31640625,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23-alias,e23-alias|clowder-system,clowder-system,2023-06-01T05:30:00.000Z,2023-05-31T11:30:00.000Z,3e-06,9.2e-05,0.00014,0.000164,0.000219,2.78515625,2.79296875,2.79296875,2.796875,3.04296875,2023-05-31T17:30:00.000Z,1.1e-05,0.00014,0.000171,0.000184,0.000352,2.79296875,2.796875,2.796875,2.80078125,3.046875,2023-05-31T23:30:00.000Z,5e-06,8.6e-05,0.000109,0.000151,0.000177,2.796875,3.046875,3.296875,3.31640625,3.56640625,2023-06-01T05:30:00.000Z,3e-06,4.7e-05,6.7e-05,7.9e-05,0.000108,3.31640625,3.31640625,3.31640625,3.375,3.625,,,,,,,,,,,,,,,,,,,,,,,2023-05-28T05:30:00.000Z,0.0,2.5e-05,8.1e-05,0.0001,0.000147,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-29T05:30:00.000Z,0.0,0.0,1.9e-05,5.9e-05,0.000166,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-30T05:30:00.000Z,4e-06,6.2e-05,8.3e-05,0.000102,0.000206,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-31T05:30:00.000Z,4e-06,8.7e-05,0.00011,0.000129,0.000211,2.78125,2.78125,2.78125,2.7890625,3.03515625,2023-06-01T05:30:00.000Z,3e-06,7.8e-05,0.000123,0.00016,0.000352,2.78515625,2.796875,3.04296875,3.31640625,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23-alias,e23-alias|clowder-system,clowder-system,2023-06-01T05:45:00.000Z,2023-05-31T11:45:00.000Z,3e-06,0.000112,0.000152,0.000164,0.000219,2.78515625,2.79296875,2.79296875,2.796875,3.04296875,2023-05-31T17:45:00.000Z,1.1e-05,0.00014,0.000173,0.000184,0.000352,2.79296875,2.796875,2.796875,2.80078125,3.046875,2023-05-31T23:45:00.000Z,5e-06,8.6e-05,0.000104,0.000145,0.000177,2.796875,3.046875,3.296875,3.31640625,3.56640625,2023-06-01T05:45:00.000Z,3e-06,4.5e-05,6.7e-05,7.9e-05,0.000108,3.31640625,3.31640625,3.34375,3.375,3.625,,,,,,,,,,,,,,,,,,,,,,,2023-05-28T05:45:00.000Z,0.0,2.5e-05,8e-05,0.0001,0.000147,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-29T05:45:00.000Z,0.0,0.0,1.9e-05,5.9e-05,0.000166,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-30T05:45:00.000Z,4e-06,6.2e-05,8.4e-05,0.000102,0.000206,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-31T05:45:00.000Z,4e-06,8.6e-05,0.00011,0.000129,0.000211,2.78125,2.78125,2.78125,2.7890625,3.03515625,2023-06-01T05:45:00.000Z,3e-06,7.8e-05,0.000123,0.00016,0.000352,2.78515625,2.796875,3.04296875,3.31640625,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23-alias,e23-alias|clowder-system,clowder-system,2023-06-01T06:00:00.000Z,2023-05-31T12:00:00.000Z,3e-06,0.00012,0.000156,0.000165,0.000219,2.78515625,2.79296875,2.79296875,3.04296875,3.04296875,2023-05-31T18:00:00.000Z,1.1e-05,0.00014,0.000177,0.000184,0.000352,2.79296875,2.796875,2.796875,2.80078125,3.046875,2023-06-01T00:00:00.000Z,5e-06,8.1e-05,0.000102,0.000137,0.000166,2.796875,3.046875,3.31640625,3.31640625,3.56640625,2023-06-01T06:00:00.000Z,3e-06,4.5e-05,6.2e-05,7.9e-05,0.000108,3.31640625,3.31640625,3.375,3.375,3.625,,,,,,,,,,,,,,,,,,,,,,,2023-05-28T06:00:00.000Z,0.0,2.5e-05,8.1e-05,0.0001,0.000147,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-29T06:00:00.000Z,0.0,0.0,1.8e-05,5.8e-05,0.000166,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-30T06:00:00.000Z,4e-06,6.2e-05,8.4e-05,0.000102,0.000206,2.78125,2.78125,2.78125,2.78125,3.03125,2023-05-31T06:00:00.000Z,4e-06,8.6e-05,0.00011,0.000129,0.000211,2.78125,2.78125,2.78125,2.7890625,3.03515625,2023-06-01T06:00:00.000Z,3e-06,7.8e-05,0.000123,0.00016,0.000352,2.78515625,2.796875,3.04296875,3.31640625,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
