experiment_name,namespace,type,name,container_name,timezone,cpuUsage_sum,cpuUsage_avg,cpuUsage_max,cpuUsage_min,cpuThrottle_sum,cpuThrottle_avg,cpuThrottle_max,cpuRequest_sum,cpuRequest_avg,cpuLimit_sum,cpuLimit_avg,memoryRSS_sum,memoryRSS_avg,memoryRSS_max,memoryRSS_min,memoryUsage_sum,memoryUsage_avg,memoryUsage_max,memoryUsage_min,memoryRequest_sum,memoryRequest_avg,memoryLimit_sum,memoryLimit_avg,cost_short_term_cpu_requests,cost_short_term_memory_requests,cost_short_term_cpu_limits,cost_short_term_memory_limits,cost_medium_term_cpu_requests,cost_medium_term_memory_requests,cost_medium_term_cpu_limits,cost_medium_term_memory_limits,cost_long_term_cpu_requests,cost_long_term_memory_requests,cost_long_term_cpu_limits,cost_long_term_memory_limits,cost_short_term_cpu_requests_variation,cost_short_term_memory_requests_variation,cost_short_term_cpu_limits_variation,cost_short_term_memory_limits_variation,cost_medium_term_cpu_requests_variation,cost_medium_term_memory_requests_variation,cost_medium_term_cpu_limits_variation,cost_medium_term_memory_limits_variation,cost_long_term_cpu_requests_variation,cost_long_term_memory_requests_variation,cost_long_term_cpu_limits_variation,cost_long_term_memory_limits_variation,performance_short_term_cpu_requests,performance_short_term_memory_requests,performance_short_term_cpu_limits,performance_short_term_memory_limits,performance_medium_term_cpu_requests,performance_medium_term_memory_requests,performance_medium_term_cpu_limits,performance_medium_term_memory_limits,performance_long_term_cpu_requests,performance_long_term_memory_requests,performance_long_term_cpu_limits,performance_long_term_memory_limits,performance_short_term_cpu_requests_variation,performance_short_term_memory_requests_variation,performance_short_term_cpu_limits_variation,performance_short_term_memory_limits_variation,performance_medium_term_cpu_requests_variation,performance_medium_term_memory_requests_variation,performance_medium_term_cpu_limits_variation,performance_medium_term_memory_limits_variation,performance_long_term_cpu_requests_variation,performance_long_term_memory_requests_variation,performance_long_term_cpu_limits_variation,performance_long_term_memory_limits_variation,cpuUsage_format,memoryUsage_format
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T11:15:00.000Z,0.006531,0.006531,0.010448,0.002892,0.0,0.0,0.0,0.2,0.2,1.0,1.0,234.32434475806426,234.32434475806426,234.4453125,234.3203125,248.6139112903223,248.6139112903223,248.97265625,248.59375,256.0,256.0,512.0,512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T11:30:00.000Z,0.006679,0.006679,0.009756,0.002047,0.0,0.0,0.0,0.2,0.2,1.0,1.0,350.5958921370964,350.5958921370964,350.71484375,350.58984375,359.36529737903214,359.36529737903214,359.54296875,359.3515625,256.0,256.0,512.0,512.0,0.010448,360.59296875,0.010448,360.59296875,,,,,,,,,-0.189552,104.59296875000001,-0.989552,-151.40703125,,,,,,,,,0.010448,360.59296875,0.010448,360.59296875,,,,,,,,,-0.189552,104.59296875000001,-0.989552,-151.40703125,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T11:45:00.000Z,0.005963,0.005963,0.008825,0.003325,0.0,0.0,0.0,0.2,0.2,1.0,1.0,149.296875,149.296875,149.296875,149.296875,153.02444556451607,153.02444556451607,153.0703125,153.01953125,256.0,256.0,512.0,512.0,0.010448,360.59296875,0.010448,360.59296875,,,,,,,,,-0.189552,104.59296875000001,-0.989552,-151.40703125,,,,,,,,,0.010448,360.59296875,0.010448,360.59296875,,,,,,,,,-0.189552,104.59296875000001,-0.989552,-151.40703125,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T12:00:00.000Z,0.017377,0.017377,0.196151,0.003666,2e-06,2e-06,2e-06,0.2,0.2,1.0,1.0,123.421875,123.421875,135.90625,116.5703125,131.30546875,131.30546875,143.88671875,124.41796875,256.0,256.0,512.0,512.0,0.196153,380.54296875,0.196153,380.54296875,,,,,,,,,-0.003847000000000017,124.54296875,-0.803847,-131.45703125,,,,,,,,,0.196153,380.54296875,0.196153,380.54296875,,,,,,,,,-0.003847000000000017,124.54296875,-0.803847,-131.45703125,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T12:15:00.000Z,0.008977,0.008977,0.026774,0.00467,0.0,0.0,0.0,0.2,0.2,1.0,1.0,246.12361391129016,246.12361391129016,246.41015625,246.09765625,254.79788306451607,254.79788306451607,255.18359375,254.7578125,256.0,256.0,512.0,512.0,0.196153,380.54296875,0.196153,380.54296875,,,,,,,,,-0.003847000000000017,124.54296875,-0.803847,-131.45703125,,,,,,,,,0.196153,380.54296875,0.196153,380.54296875,,,,,,,,,-0.003847000000000017,124.54296875,-0.803847,-131.45703125,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T12:30:00.000Z,0.016906,0.016906,0.137025,0.002863,6e-06,6e-06,6e-06,0.2,0.2,1.0,1.0,235.57220262096786,235.57220262096786,238.9453125,234.3203125,250.52545362903214,250.52545362903214,255.3203125,248.59375,256.0,256.0,512.0,512.0,0.196153,380.54296875,0.196153,380.54296875,,,,,,,,,-0.003847000000000017,124.54296875,-0.803847,-131.45703125,,,,,,,,,0.196153,380.54296875,0.196153,380.54296875,,,,,,,,,-0.003847000000000017,124.54296875,-0.803847,-131.45703125,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T12:45:00.000Z,0.011459,0.011459,0.039216,0.003208,0.0,0.0,0.0,0.2,0.2,1.0,1.0,149.75806451612948,149.75806451612948,151.87890625,149.296875,153.8344254032259,153.8344254032259,155.73828125,153.01953125,256.0,256.0,512.0,512.0,0.196153,380.54296875,0.196153,380.54296875,,,,,,,,,-0.003847000000000017,124.54296875,-0.803847,-131.45703125,,,,,,,,,0.196153,380.54296875,0.196153,380.54296875,,,,,,,,,-0.003847000000000017,124.54296875,-0.803847,-131.45703125,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T13:00:00.000Z,0.011696,0.011696,0.139259,0.00367,0.0,0.0,0.0,0.2,0.2,1.0,1.0,350.62310987903214,350.62310987903214,350.92578125,350.58984375,359.40183971774195,359.40183971774195,359.8125,359.3515625,256.0,256.0,512.0,512.0,0.196153,380.8125,0.196153,380.8125,,,,,,,,,-0.003847000000000017,124.8125,-0.803847,-131.1875,,,,,,,,,0.196153,380.8125,0.196153,380.8125,,,,,,,,,-0.003847000000000017,124.8125,-0.803847,-131.1875,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T13:15:00.000Z,0.016833,0.016833,0.144018,0.004262,0.0,0.0,0.0,0.2,0.2,1.0,1.0,242.31136592741967,242.31136592741967,244.828125,235.703125,258.97265625,258.97265625,261.59765625,252.0,256.0,256.0,512.0,512.0,0.196153,380.8125,0.196153,380.8125,,,,,,,,,-0.003847000000000017,124.8125,-0.803847,-131.1875,,,,,,,,,0.196153,380.8125,0.196153,380.8125,,,,,,,,,-0.003847000000000017,124.8125,-0.803847,-131.1875,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T13:30:00.000Z,0.021977,0.021977,0.119405,0.003435,0.0,0.0,0.0,0.2,0.2,1.0,1.0,248.46118951612854,248.46118951612854,249.95703125,246.09765625,257.1759072580643,257.1759072580643,258.7265625,254.76171875,256.0,256.0,512.0,512.0,0.196153,380.8125,0.196153,380.8125,,,,,,,,,-0.003847000000000017,124.8125,-0.803847,-131.1875,,,,,,,,,0.196153,380.8125,0.196153,380.8125,,,,,,,,,-0.003847000000000017,124.8125,-0.803847,-131.1875,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T13:45:00.000Z,0.022889,0.022889,0.227841,0.003834,0.0,0.0,0.0,0.2,0.2,1.0,1.0,166.4696320564518,166.4696320564518,171.00390625,149.55859375,172.33644153225802,172.33644153225802,177.01953125,155.31640625,256.0,256.0,512.0,512.0,0.227841,382.9125,0.227841,382.9125,,,,,,,,,0.027840999999999977,126.91250000000002,-0.772159,-129.08749999999998,,,,,,,,,0.227841,382.9125,0.227841,382.9125,,,,,,,,,0.027840999999999977,126.91250000000002,-0.772159,-129.08749999999998,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T14:00:00.000Z,0.010151,0.010151,0.035803,0.003336,0.0,0.0,0.0,0.2,0.2,1.0,1.0,354.3123739919357,354.3123739919357,359.7578125,350.58984375,363.1105090725803,363.1105090725803,368.5625,359.35546875,256.0,256.0,512.0,512.0,0.227841,391.6625,0.227841,391.6625,,,,,,,,,0.027840999999999977,135.66250000000002,-0.772159,-120.33749999999998,,,,,,,,,0.227841,391.6625,0.227841,391.6625,,,,,,,,,0.027840999999999977,135.66250000000002,-0.772159,-120.33749999999998,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T14:15:00.000Z,0.006442,0.006442,0.01116,0.00304,0.0,0.0,0.0,0.2,0.2,1.0,1.0,135.580078125,135.580078125,135.890625,132.83203125,143.520703125,143.520703125,144.13671875,140.828125,256.0,256.0,512.0,512.0,0.227841,391.6625,0.227841,391.6625,,,,,,,,,0.027840999999999977,135.66250000000002,-0.772159,-120.33749999999998,,,,,,,,,0.227841,391.6625,0.227841,391.6625,,,,,,,,,0.027840999999999977,135.66250000000002,-0.772159,-120.33749999999998,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T14:30:00.000Z,0.00612,0.00612,0.009589,0.002612,0.0,0.0,0.0,0.2,0.2,1.0,1.0,170.7977570564518,170.7977570564518,170.9765625,170.78515625,176.5811491935482,176.5811491935482,177.62109375,176.52734375,256.0,256.0,512.0,512.0,0.227841,391.6625,0.227841,391.6625,,,,,,,,,0.027840999999999977,135.66250000000002,-0.772159,-120.33749999999998,,,,,,,,,0.227841,391.6625,0.227841,391.6625,,,,,,,,,0.027840999999999977,135.66250000000002,-0.772159,-120.33749999999998,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T14:45:00.000Z,0.00672,0.00672,0.009501,0.00285,0.0,0.0,0.0,0.2,0.2,1.0,1.0,358.57106854838753,358.57106854838753,358.75390625,358.4375,367.41015625,367.41015625,368.640625,367.21875,256.0,256.0,512.0,512.0,0.227841,391.740625,0.227841,391.740625,,,,,,,,,0.027840999999999977,135.74062500000002,-0.772159,-120.25937499999998,,,,,,,,,0.227841,391.740625,0.227841,391.740625,,,,,,,,,0.027840999999999977,135.74062500000002,-0.772159,-120.25937499999998,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T15:00:00.000Z,0.006601,0.006601,0.010137,0.003971,0.0,0.0,0.0,0.2,0.2,1.0,1.0,243.76814516129016,243.76814516129016,243.828125,243.76171875,260.5165070564518,260.5165070564518,260.6015625,260.50390625,256.0,256.0,512.0,512.0,0.227841,391.740625,0.227841,391.740625,,,,,,,,,0.027840999999999977,135.74062500000002,-0.772159,-120.25937499999998,,,,,,,,,0.227841,391.740625,0.227841,391.740625,,,,,,,,,0.027840999999999977,135.74062500000002,-0.772159,-120.25937499999998,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T15:15:00.000Z,0.007689,0.007689,0.012848,0.004406,0.0,0.0,0.0,0.2,0.2,1.0,1.0,253.3795362903223,253.3795362903223,255.51953125,249.82421875,262.05393145161247,262.05393145161247,264.2109375,258.48828125,256.0,256.0,512.0,512.0,0.227841,391.740625,0.227841,391.740625,,,,,,,,,0.027840999999999977,135.74062500000002,-0.772159,-120.25937499999998,,,,,,,,,0.227841,391.740625,0.227841,391.740625,,,,,,,,,0.027840999999999977,135.74062500000002,-0.772159,-120.25937499999998,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T15:30:00.000Z,0.00638,0.00638,0.010724,0.002592,0.0,0.0,0.0,0.2,0.2,1.0,1.0,132.985546875,132.985546875,133.15625,132.91015625,140.97486979166698,140.97486979166698,141.58203125,140.87890625,256.0,256.0,512.0,512.0,0.227841,391.740625,0.227841,391.740625,,,,,,,,,0.027840999999999977,135.74062500000002,-0.772159,-120.25937499999998,,,,,,,,,0.227841,391.740625,0.227841,391.740625,,,,,,,,,0.027840999999999977,135.74062500000002,-0.772159,-120.25937499999998,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T15:45:00.000Z,0.007315,0.007315,0.009704,0.004442,0.0,0.0,0.0,0.2,0.2,1.0,1.0,255.51272681451607,255.51272681451607,255.5625,255.453125,264.1881300403223,264.1881300403223,264.47265625,264.12109375,256.0,256.0,512.0,512.0,0.227841,391.740625,0.227841,391.740625,,,,,,,,,0.027840999999999977,135.74062500000002,-0.772159,-120.25937499999998,,,,,,,,,0.227841,391.740625,0.227841,391.740625,,,,,,,,,0.027840999999999977,135.74062500000002,-0.772159,-120.25937499999998,,,,,,,,,cores,MiB
acceptance|acceptance|job|tower|e23-alias,tower,job,acceptance,acceptance,2023-05-28T16:00:00.000Z,0.006606,0.006606,0.009258,0.003583,0.0,0.0,0.0,0.2,0.2,1.0,1.0,240.6024445564518,240.6024445564518,243.76171875,231.51953125,257.4479586693544,257.4479586693544,260.765625,248.609375,256.0,256.0,512.0,512.0,0.227841,391.740625,0.227841,391.740625,,,,,,,,,0.027840999999999977,135.74062500000002,-0.772159,-120.25937499999998,,,,,,,,,0.227841,391.740625,0.227841,391.740625,,,,,,,,,0.027840999999999977,135.74062500000002,-0.772159,-120.25937499999998,,,,,,,,,cores,MiB
